timestamp,lookahead_hours,close,volume,rsi,macd,bb_position,volatility,trend_strength,volume_ratio,max_drawdown,final_pnl,exit_needed,entry_price,exit_price,hold_duration_minutes,target
2025-08-31T21:50:00,6,109080.75,0.54862,74.78215857130644,13.786248181015253,0.6421649259984022,0.0002606955026715627,0.0006366166712615473,0.28272424555325104,-1.5334878060519435,-1.4242476330608302,True,109080.75,107527.17,361,1
2025-10-10T15:05:00,1,120229.43,80.03285,13.098298922217438,-317.58400418977544,0.169999212454414,0.004129051776411562,-0.013137181449863962,1.5735173862062373,-1.297668965077846,-1.0399034579137485,True,120229.43,118979.16,61,1
2025-10-19T05:35:00,6,107036.43,2.0112,33.14390381363678,-22.272606687634834,0.48331463634352867,0.0006704845815233353,-0.001727578453077818,0.43318613339137446,-0.8429279638717311,0.8302500373003965,True,107036.43,107925.1,361,1
2025-08-03T00:50:00,2,112785.03,8.35413,68.57467083932465,84.6697863418085,0.8644193404559387,0.00204945260922603,0.006220133839695503,0.32441630561132184,0.0,0.5586202353273374,False,112785.03,113415.07,121,0
2025-10-27T10:20:00,2,115522.28,4.84927,63.84286428346663,57.67034582544875,0.9731795421940249,0.0008781758179976515,0.00265680329307381,0.3314932299719885,-0.2912338641515752,-0.27404237520243,False,115522.28,115205.7,121,0
2025-10-30T19:35:00,2,106763.52,16.64901,51.33924689103402,-4.6843102738203015,0.22314104728312592,0.0011422284942131636,0.001963156398338,0.9848383472374459,-0.3144426111091189,0.738126655996358,False,106763.52,107551.57,121,0
2025-08-06T05:20:00,4,113927.82,14.2419,65.3693441499086,146.71023373916978,0.6253321968500748,0.001871998509158051,0.00606543856302059,1.2635041874607778,-0.16135655013850148,0.2632017359763278,False,113927.82,114227.68,241,0
2025-08-11T08:35:00,4,121734.09,14.35653,59.51037017589971,21.903830158204073,0.9938707456447906,0.00034683071897592763,0.0005523417445293218,1.2370259558883954,-1.5945328050671725,-1.4327950371173737,True,121734.09,119989.89,241,1
2025-10-31T08:35:00,1,109709.39,6.4943,74.22260009761781,69.12111491859832,0.7101715159599853,0.001230020254917128,0.0037544980333619592,0.5116189471127471,-0.014483719214918082,0.22788386664076318,False,109709.39,109959.4,61,0
2025-10-14T07:35:00,4,112006.36,27.27587,54.38356524712654,9.505395554864663,0.4881467450491265,0.0007166609254504713,-0.0005515262012323016,1.5831075070825555,-1.6644858381256222,-0.436903761536399,True,112006.36,111517.0,241,1
2025-09-14T19:05:00,6,115334.75,5.80983,9.903142913618254,-27.778536200567032,0.0,0.0003194801887277359,-0.001047773889166814,2.6894569423349335,-0.3110424221667843,-0.3110424221667843,False,115334.75,114976.01,361,0
2025-09-28T20:05:00,6,110325.8,1.94211,40.96448354512815,3.195710555461119,0.3296091569554636,0.00022212497802883677,-0.0003942965512059952,0.4047317079537702,-0.028116723377491097,1.339324074695126,False,110325.8,111803.42,361,0
2025-08-29T22:20:00,1,108313.35,1.82574,54.23080844122845,-3.721087732599699,0.33316838785749936,0.00029368058068519816,-0.0007362751491348204,0.47050284947447785,-0.0974395123038925,0.1617067517531257,False,108313.35,108488.5,61,0
2025-09-16T05:35:00,2,115755.0,0.85001,72.36507578927366,34.020828596971114,0.7455691205385346,0.0005028673032559833,0.0007455288914426644,0.08726355569356663,-0.1140857846313314,0.050269966740099634,False,115755.0,115813.19,121,0
2025-09-16T03:05:00,6,115159.7,3.27779,69.53759265795884,6.659455817352864,0.9082051754778632,0.0003946937688190522,0.0002123259003912367,1.1832468700809282,-0.1627392221410819,0.467802538561668,False,115159.7,115698.42,361,0
2025-10-29T10:20:00,6,113065.73,12.38173,51.386399578280134,4.676704830722883,0.800318633088732,0.0005565405952225859,-0.0006903427211901114,1.5952611185122487,-1.8623768669781655,-1.5470470141571573,True,113065.73,111316.55,361,1
2025-10-05T06:05:00,4,125136.21,6.58142,54.0714681758226,-3.433064558033948,0.704880182652425,0.0005161432776548838,0.0008519796023982116,0.5631131320928694,-1.9772774003623796,-1.8316920418158744,True,125136.21,122844.1,241,1
2025-09-28T13:35:00,1,109541.23,4.49724,72.8673812392977,32.49919270646933,1.0,0.00029479657704755633,0.0008276651174790486,0.8761133211374601,-0.025022541740665993,0.10428949903155665,False,109541.23,109655.47,61,0
2025-09-26T14:35:00,1,108913.21,38.58427,29.684407301518007,-132.7436263201671,0.23872257603990227,0.0016499496935739354,-0.005193344938466852,3.4313864422765246,-0.08811603294035789,0.3581842826962868,False,108913.21,109303.32,61,0
2025-09-19T15:50:00,6,115821.01,5.29142,69.15559798938351,39.12634458189132,0.561370176010054,0.0007834454730010598,0.0021167072382094953,0.5544710243236105,-0.6008322669608903,-0.2925721335015129,True,115821.01,115482.15,361,1
2025-09-11T08:35:00,4,114164.1,4.123,58.40526450730928,17.48263307150046,0.6995051287828359,0.0002438587451796889,0.0005715706284946913,0.9709759537285096,-0.40758872535237173,-0.19841613957452828,False,114164.1,113937.58,241,0
2025-09-08T16:05:00,2,112530.0,7.74973,43.0518439337255,-23.09698474947072,0.02832493211760972,0.0002448560112582678,-0.0001064968027608923,0.7892956417998519,-0.36309428596818316,-0.20084421931928798,False,112530.0,112303.99,121,0
